id,number,playlist_id,tvg_id,display_name,group,group_order,fav_order,uri,logo,description,tvg_shift,favorite,user_agent
528,528,0,'monstrous (2020) [-]','Monstrous (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/365?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/503-monstrousfinaldigitalnewweb.jpg',,0.0,0,''
529,529,0,'bucin (2020) [-]','Bucin (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/110?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/15-bucin-2020.jpg',,0.0,0,''
530,530,0,'rob schneider: asian momma\, mexican kids (2020) [-]','Rob Schneider: Asian Momma\, Mexican Kids (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/366?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/758-tt12724632.jpg',,0.0,0,''
531,531,0,'she dies tomorrow (2020) [-]','She Dies Tomorrow (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/370?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/712-tt11614912.jpg',,0.0,0,''
532,532,0,'2067 (2020) [-]','2067 (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/116?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/329-tt1918734.jpg',,0.0,0,''
533,533,0,'stalker’s prey 2 (2020) [-]','Stalker’s Prey 2 (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/372?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/125-tt7535290.jpg',,0.0,0,''
534,534,0,'hosts (2020) [-]','Hosts (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/118?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/157-tt9543062.jpg',,0.0,0,''
535,535,0,'vampires vs the bronx (2020) [-]','Vampires vs the Bronx (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/120?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/222-tt8976576.jpg',,0.0,0,''
536,536,0,'american pie presents girls rules (2020) [-]','American Pie Presents Girls Rules (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/126?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/41-tt11771594.jpg',,0.0,0,''
537,537,0,'american murder the family next door (2020) [-]','American Murder The Family Next Door (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/131?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/918-tt12987894.jpg',,0.0,0,''
538,538,0,'murder manual (2020) [-]','Murder Manual (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/647?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/06/417-tt12384178-2.jpg',,0.0,0,''
539,539,0,'sam jay: 3 in the morning (2020) [-]','Sam Jay: 3 in the Morning (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/393?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/465-mv5bndy3ntk1nzmtymvlzi00odhlltk2mzktntk4ztzkm2jhnwq2xkeyxkfqcgdeqxvyodc0oteyndu.v1.jpg',,0.0,0,''
540,540,0,'the secret: dare to dream (2020) [-]','The Secret: Dare to Dream (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/398?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/53-tt4411584.jpg',,0.0,0,''
541,541,0,'adventures of rufus: the fantastic pet (2020) [-]','Adventures of Rufus: the Fantastic Pet (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/654?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/315-tt8545636.jpg',,0.0,0,''
542,542,0,'fearless kungfu king (2020) [-]','Fearless Kungfu King (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/143?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/206-tt12861558.jpg',,0.0,0,''
543,543,0,'the discarded (2020) [-]','The Discarded (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/399?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/362-film-the-discarded-2020-lk21.jpg',,0.0,0,''
544,544,0,'day 13 (2020) [-]','Day 13 (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/400?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/762-film-day-13-2020-lk21.jpg',,0.0,0,''
545,545,0,'the devil all the time (2020) [-]','The Devil All the Time (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/145?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/10/954-tt7395114.jpg',,0.0,0,''
546,546,0,'the windermere children (2020) [-]','The Windermere Children (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/1179?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/02/966-okccwf2pgha8smb4gjrvtuxtkp9.jpg',,0.0,0,''
547,547,0,'to all the boys: p.s. i still love you (2020) [-]','To All the Boys: P.S. I Still Love You (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/1182?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/02/557-789diwuuf7hacsxefttsr9h46ka.jpg',,0.0,0,''
548,548,0,'last moment of clarity (2020) [-]','Last Moment of Clarity (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/679?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/720-tt1929297.jpg',,0.0,0,''
549,549,0,'the speed cubers (2020) [-]','The Speed Cubers (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/428?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/08/615-tt12038300.jpg',,0.0,0,''
550,550,0,'heavenquest: a pilgrim’s progress (2020) [-]','Heavenquest: A Pilgrim’s Progress (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/1203?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/02/457-8zuupjcgkfvi32ylxgnoj4v02fv.jpg',,0.0,0,''
551,551,0,'law (2020) [-]','Law (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/442?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/07/599-mv5bztriowu3zwmty2i4oc00yjm5lweyotgtn2i3yjg1ogqymjhixkeyxkfqcgdeqxvymte5mje5nzmw.v1uy1200cr9306301200al.jpg',,0.0,0,''
552,552,0,'peninsula (2020) [-]','Peninsula (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/443?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/07/487-zbjl14f.jpg',,0.0,0,''
553,553,0,'the kissing booth 2 (2020) [-]','The Kissing Booth 2 (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/444?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/07/472-mv5bowq5zgu2zgqtotjjyi00mwi3lwe1zdqtm2ezogi2mzjjnta4xkeyxkfqcgdeqxvymtkxnjuynq.v1uy268cr10182268al.jpg',,0.0,0,''
554,554,0,'antebellum (2020) [-]','Antebellum (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/193?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/09/677-film-antebellum-2020-lk21.jpg',,0.0,0,''
555,555,0,'jerry seinfeld: 23 hours to kill (2020) [-]','Jerry Seinfeld: 23 Hours to Kill (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/705?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/280-tt12117854.jpg',,0.0,0,''
556,556,0,'scoob! (2020) [-]','Scoob! (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/710?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/10-tt3152592.jpg',,0.0,0,''
557,557,0,'the legion (2020) [-]','The Legion (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/716?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/1-tt8318284.jpg',,0.0,0,''
558,558,0,'chadwick boseman: a tribute for a king (2020) [-]','Chadwick Boseman: A Tribute for a King (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/206?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/09/768-tt13003640-2.jpg',,0.0,0,''
559,559,0,'working man (2020) [-]','Working Man (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/739?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/05/608-tt8391044.jpg',,0.0,0,''
560,560,0,'unpregnant (2020) [-]','Unpregnant (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/231?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/09/368-tt10556022.jpg',,0.0,0,''
561,561,0,'here we are: notes for living on planet earth (2020) [-]','Here We Are: Notes for Living on Planet Earth (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/492?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/07/999-tzwgclntzifrpqg0u0ni2fu4nyg.jpg',,0.0,0,''
562,562,0,'surat dari kematian (2020) [-]','Surat Dari Kematian (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/1005?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/04/755-mv5bowjhnzu5y2etogq2ni00mtu0lwjlnzutyzq5m2y4yjg1mddhxkeyxkfqcgdeqxvymtayndyynzcw.v1uy1200cr9306301200al.jpg',,0.0,0,''
563,563,0,'indigo valley (2020) [-]','Indigo Valley (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/247?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/09/212-tt6788806.jpg',,0.0,0,''
564,564,0,'up on the glass (2020) [-]','Up on the Glass (2020) [-]','Baru 2020',20,0,'http://akus.my.id/vod4/250?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://img2.nf21.net/uploads/2020/09/387-tt7907898.jpg',,0.0,0,''
565,565,0,'captain america : the first avengers (2011)','Captain America : The First Avengers (2011)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/2?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg',,0.0,0,''
566,566,0,'captain marvel (2019)','Captain Marvel (2019)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/3?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg',,0.0,0,''
567,567,0,'iron man (2008)','Iron Man (2008)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/4?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//78lPtwv72eTNqFW9COBYI0dWDJa.jpg',,0.0,0,''
568,568,0,'the incredible hulk (2008)','The Incredible Hulk (2008)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/5?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//vcFeElC8eXI668WSIxcDNkJSBxv.jpg',,0.0,0,''
569,569,0,'iron man 2 (2010)','Iron Man 2 (2010)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/6?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg',,0.0,0,''
570,570,0,'thor (2011)','Thor (2011)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/7?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg',,0.0,0,''
571,571,0,'the avengers (2012)','The Avengers (2012)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/8?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//RYMX2wcKCBAr24UyPD7xwmjaTn.jpg',,0.0,0,''
572,572,0,'iron man 3 (2013)','Iron Man 3 (2013)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/9?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg',,0.0,0,''
573,573,0,'thor : the dark world (2013)','Thor : The Dark World (2013)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/10?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg',,0.0,0,''
574,574,0,'captain america : the winter soldier (2014)','Captain America : The Winter Soldier (2014)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/11?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//9Axfv2wjUnsIRJkDaLSnj0ZuMYT.jpg',,0.0,0,''
575,575,0,'guardians of the galaxy (2014)','Guardians of The Galaxy (2014)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/12?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg',,0.0,0,''
576,576,0,'avengers : age of ultron (2015)','Avengers : Age of Ultron (2015)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/13?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg',,0.0,0,''
577,577,0,'ant-man (2015)','Ant-Man (2015)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/14?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//fddtVEUozxvLmehR5yGZjem44pD.jpg',,0.0,0,''
578,578,0,'captain america : civil war (2016)','Captain America : Civil War (2016)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/15?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//8xA9XQ6KfvXFKcNLNRWSPT39Gaz.jpg',,0.0,0,''
579,579,0,'doctor strange (2016)','Doctor Strange (2016)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/16?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//gwi5kL7HEWAOTffiA14e4SbOGra.jpg',,0.0,0,''
580,580,0,'guardians of the galaxy vol.2 (2017)','Guardians of The Galaxy Vol.2 (2017)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/17?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg',,0.0,0,''
581,581,0,'spider-man : homecoming (2017)','Spider-Man : Homecoming (2017)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/18?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//c24sv2weTHPsmDa7jEMN0m2P3RT.jpg',,0.0,0,''
582,582,0,'thor : ragnarok (2017)','Thor : Ragnarok (2017)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/19?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg',,0.0,0,''
583,583,0,'black panther (2018)','Black Panther (2018)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/20?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//uxzzxijgPIY7slzFvMotPv8wjKA.jpg',,0.0,0,''
584,584,0,'avengers : infinity war (2018)','Avengers : Infinity War (2018)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/21?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//7WsyChQLEftFiDOVTGkv3hFpyyt.jpg',,0.0,0,''
585,585,0,'ant-man and the wasp (2018)','Ant-Man and The Wasp (2018)','Marvel Cinematic Universe',21,0,'http://akus.my.id/vod3/22?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','https://image.tmdb.org/t/p/w200//eivQmS3wqzqnQWILHLc4FsEfcXP.jpg',,0.0,0,''
